ID,Text,Label
52863,the only thing that can save this day is winning an iPhone ... make it so   #Squarespace,1
126850,@mitchelmusso less than a month to your birthday! ,1
168484,time to give my ps3 some attention ,1
45722,argue with him! ,0
103718,@blendy well I'm not surprised ,1
172175,"@katecoady1  hey Kate  where u off to? how u doin anyway? this twitter thing's mental, haha ;)",1
132060,@tom_cosm we love your music. staying home and writing beats is /always/ the right thing to do ,1
19928,playing with Skype ,1
199844,@modwheelmood that's okay.   we're going to hold you to the new shows in october. chicago would be a great place to play...i'm just saying,0
175392,"Going outside with @brandipanties to climb trees, stare at cars and be complete weirdos ",1
96832,"@Kelsie_love really, my boyfriend isn't going to get any siblings?  whatevas, you're totally going to have another one, bitch. FRODO! baha",0
57388,@thesexiestchic jokes! Now why I got to be alllllll that! All becuz u didn't like it! ,0
64348,Tweetdeck is not working !!!  tweet later  !!!!,0
211428,Today is not my day.   Lost my Blackberry and food poisoning!!,0
203846,http://bit.ly/lhufK  - Rachel told me to kill it ,0
106398,ok tweet yall later ppl ,1
135421,"got my Geulis (car) back, got my e71 back, still no money, still no good mood, still not well. but i'm alive ",1
4589,Chillin.... a lil bored listening to music.. im loving that Birthday Sex Song ,1
121637,"@smileyy_sophiee im on it now dont know how long for, 'cause i finished the starter thingg  Hows everyoneee?",1
61199,"hates that it's so easy to GAIN WEIGHT and so hard to LOSE IT  Why can't MONEY be like that...easy to gain, hard to lose?...dang it!",0
127448,@jtlloydmusic I have one of your songs on my myspace! ,1
128609,"ugh, i cannot find my camera charger. ",0
142602,"@igorajdisek on daylight its kinda silver, but at night in clubs it shines ",1
180666,says whoa! a friend of mine got an iPhone 3G 8GB for $300 ish from the Australian eBay.  Great deal! http://plurk.com/p/11115w,1
1789,I'm going to play super NO-FRIEND-O for awhile....AKA Super Nintendo...LOL ,1
59112,gonna have another great week-end away ,1
95224,seen tv and trying to study(how bad is that ,0
155073,*Sigh* The Macbook just flashed me its 'warning low battery' message. Soon I shall be gone. For 3-5 days until new cord arrives. ,0
140057,with kensie and macybear ,1
115312,"good morning Twitlanders. Rather a sticky night, if fish could sweat we would of being sweating  http://www.burpthefrog.com",1
56618,Boooo! Bret Michaels concert is cancelled. His poor face! ,0
30384,New Internet Explorer is UGLY. And I had just gotten the old one the way I like it ,0
140766,Wishes living with roomates wasn't so hard. ,0
170908,"Don't worry, dudes. Not gonna let 2 internet &quot;coolies&quot; ruin me. Vanessa looks really sad. ",0
67683,@sudhamshu  okay.. thanks!,1
170417,"eating some breakfast at Panera Bread. boring cloudy weather, lil drizzle ",0
145596,I'm soooo hungry!!! And all I see is McDonalds.   I guess I'll be having a Two Cheeseburger meal for lunch.,0
14058,@justinmj so fucking adorable. Not like that cunt-tease of a ringleader you work with...  http://bit.ly/lXydY htt... http://bit.ly/pTIZO,1
1599,"after a bit more research, my cool new headband doesn't look as much like Geordi's visor as i thought ",0
204909,@lolipower twit...err...what? ,1
20234,@urbanfly lol really??? Jen - thats me...im not a spammer i promise...  x,1
26927,YAYDAMNED IF IDOYA is onmyspace ,1
12793,@tinyscarecrows  Me too. They're fantastic creatures.,0
121012,"Dammit. If I'm awake right now, I'm gonna be awake for the next several hours. Why do I have to be allergic to Ambien? ",0
161746,@NudeyRudey good to hear ! ... will come in handy come August  ,1
108632,Spammers are up early today  Getting up time so have a good morning everyone ,0
173147,Bad end to a bad week. ,0
13993,At the bubble house again ,1
92240,@spacecowboytrax hahahah indeed it will.  Can't wait! Hope you're ready for your role. ;),1
10213,@krizmania Good luck with the move!! ,1
94807,@#inaperfectworld flu wouldn't exist ,0
78914,"Feeling misreable, this is why I never go out. I need a dance partner asap!! ",0
50358,I should stop talking so much at work!!  i'm worried that this will go into my assessment.,0
43582,@paris_b ugh. rude ppl are everywhere.  where's the manners?,0
125558,learning to use illustrator now! looking forward to it! ,1
29880,@iheartpreston no cameras allowed  very strict...,0
36846,Wants a job so badly ,0
16998,@x__cindy anyone who doesn't have $5. I mean....wut??? ,0
167360,"@jimmyjimjoes he-hee!!!  i want one, stop making me jealous ",0
107761,Were out of waffles so had pancakes instead  &amp; OJ was gone so had tang instead ,0
176044,@Tacarigua  Sorry to hear that,0
74791,"Weekend is over back to work, just bought dragon software should be much easier to edit my book some more also my wife's book too. ",1
196699,"@wattersm Curious, how was it too simplistic? Also, reading the docs requires people to...well, read.  Most feel that is a wste of time ",0
24820,is confused about how to work twitter ,0
60131,Sitting in the rainy cold stadium for boston college graduation in nothing but a thin mini dress with estherpark. ,0
189559,Owww. My shoulders hurt from working ,0
39820,Work.....then pool! ,1
105631,Hi everybody!!  I'm ready for radio night. lol I have no idea when it starts though.,1
6620,i don't think i do it intentionally.. it's just a reflex/reaction to studying.  haahahahaa.,0
139505,needs more followers  tell your freinds ;),0
55037,I dislike being reminded how old my grandparents are getting ,0
170148,got sony sound forge to work  now if i can get recycle to work its a wrap.,1
200187,last day in virginia beach ,0
124334,@makeitepic just one! And he's old ,0
181556,@hntrgthrr good morning ,1
162636,I love Paypal and their service ,1
79549,All packed up and ready to go! Trying to decide what my last meal will be before heading back home to non-legit Mexican food. ,0
194790,Thanks to @bjj_bug for being my 300th follower! I totally hearts you!  &lt;333 (original post was an oopsie...:grins,1
72647,Listening to lines vines &amp; trying times  its ahhhhmazing!,1
72689,working at #vkgebouw today. we have an intern at #narb now... crazy stuff ,1
29259,Whoaaaaaaa ! tngo 200 twittereados ,1
31057,"whaaat a day !! at home, just me tonight with my cramp .. ",0
82855,@lisastarlynn I haven't heard anything. I'll tweet you as soon as I hear. I'm really worried actually ,0
181507,lots of homework to do after coming back from turkey! wah ,0
60719,@NKFan1 Good luck! Remember that the payoff will be July 9th &amp; 10th! ,1
193006,@greasytators looks like you've had them all   still haven't undergone the surgeon's knife &lt;cross fingers&gt;,1
170040,"I'm still in bed, i still don't feel good. Hopefully mall later, getting another piercing? wooo. ",1
145705,Getting eyebrows waxed. More pain ,0
89137,@sj39 yea.  but not an agent so there is hope for me ,1
124354,@trampled Just noticed my #followfriday mention. Thanks ,1
71994,4 hours and counting ,1
63514,@LOSERPOOSER i have a new laptop too! my battery is crap as well though ,0
112356,"@FreshPlastic yeah, then there will be a nice card through your letterbox saying you were out, and missed delivery ",1
21395,"@brandywandlover Cuddles for you, i don't like reading one of my girls is fed up   i hope you feel better soon hun. Xxx",0
195622,#bb10 sophie on all fours was worth watching ,1
100195,"@mollymopsa Philo: Plato, Cosmo Ethics: Kant, NML. Same as you  I find ethics easier than philo though. Hope you had a good night ;)",1
46999,@mitchelmusso i wish i could go ,0
75979,@awesomet0m no it's not ,0
1782,@heartttoxic i dont sleep too much in the summer. its too hot ,0
97311,"So, the reactions and the feedback has been great  Thanks all for the support! ",1
103084,@Ravels Both my teams lost yesterday ,0
331,I broke the promise again. Can't help it ~ sleepin' early is way tougher than any of da subjects I'm takin' right now ,0
113896,Back in Honolulu! I love the smell of fresh leis  #fb,1
107894,"I have to get to bed now and Ms. @jhillstephens, is going to watch the lighting bugs (but not bats sigh . . .)     Deaming of dancing",0
146693,So glad twitter is back up ,1
63330,Figures and rumours from North West and Yorkshire/Humber are making me nervous  Nice to see Greens polling so well in Manchester though.,0
172537,"Summer definately is here, had to put on some deordorant this morning ",1
180239,@AliceeXD YEAH!! (Don't hold your breath)  ,1
125839,Already just 5 days here and i love it! I still miss my family though ,0
36517,@JamaicanSlimz25 jus mek mi say night in peace nuh without u try to distroy it ,0
26623,about to get off of the train...stop have a drink and write a few songs....then heading home ,1
22985,WeLL I'm At WoRk Already!!  Ugh,0
23276,@brucel ha! Direct observation while fetching milk from the office over the driveway ,1
130361,Had fun @ CIRCA last night! Xo girlfriends ,1
157123,Pissed off that fox has the rights to the football tonight. Shoulda got tickets ,0
89363,"I'm in love with a fairytale, even though it hurts! NORWAY ",1
195901,"@surreyblonde just thought Id ask , half the ladies are walking the other half are running ",1
199981,"Damn you, Jennifer Lopez! Up watching my feel-good-happy-romantic pick-me-up movie, &quot;The Wedding Planner&quot;. ",1
57225,one and the same's video rockks Ã¢â¢Â¥ itmakesmemisssomeone ,0
110648,@Zoya_NailPolish - what color nail polish will the fairies be wearing as they sip ,1
182826,Car engine died...again ,0
99192,@DJ_Z drinking and then swimming  sounds like a fun combination,1
16674,"business exam went okay. i agree with sophie, i am also addicted to twitter haha how sad ",1
83738,@BKsBliss88 aint nothin wrong with wine! Lol sorry lwe didn't get 2 meet up b4 u left ,0
163921,@karlinconnell I find the Golden Girls comforting.  you aren't alone.,1
139349,@jordanknight Congrats another no tink tweet ,1
55335,@Gankaku but cold showers suck ,0
108311,Bad parenting 101 right there. I believe you KStew! ,1
208455,"@AlexAllTimeLow alex you're so fuckin cute, I wish I could give you a hug on this boring saturday night  hahah",0
182223,wached &quot;day the earth stood still&quot; (on B-R of course). Alas! Even the assets of Jennifer Connoly couldn't keep me going till the end ,0
105466,"This working all day stuff is starting to catch up to me. I'm ready for a nap, but no nap for me, not today ",0
45132,happy mothers day ! ,1
12030,I'm dying and I don't remember coming home last night! WHAT?  I'm an idiot!xxx,0
27,chillen...goin out again tonite..  ,1
211248,migriane    ouch  ,0
129009,"@christinekaydee, old but good... ",1
62978,i'm going to go crawl into a hole and die.....  im sick of life... im sick of crying... im sick of heartbreak ,0
25876,Not Going to be making it to #devteach #altnetcanada ,0
177228,@Synwpn um you still have leg and arm hairs ,1
41876,"Im so excited, AAAAAH ",1
78219,at my last cheer competition for senior L4 ,0
54547,My sister going to Hellas tonight! I'll miss her soooo much ,0
182021,"No messages,no calls  come on people!!",0
173742,@gemeg Tell me when you find other more! ,1
47213,AS OF 4-5AM MONDAY MORNING I WILL NOT HAVE INTERNET ACCESS SO IF YOU NEED ME CALL MY MOBILE. see you soon!! ,1
195081,@DLoesch Oh no! Feraro's is closed on Mondays....sorry. We are open Tues-Sun. ,0
114337,Work in half hour ,0
132459,ow taking bandaids off hurt ,0
72554,rushing off to church...late as always ,0
5514,@temptingcastiel WHAT????_ they get to have a picture with th impala at the van con??&gt; NO WAY?? so wrong [no]  lol,0
202552,I cant believe its Monday again  ,0
201946,I miss barney's how i met your mother terribly. is it a bad thing? ,0
120096,@SeanMalarkey  can't see the pic of your new car  Is it just me?,0
101209,"Okay lets be honest here, I'm not really &quot;looking&quot; for a job. I'm looking for good opportunities. ",1
58938,with kells about to go to dunkin doughnuts  peace and love,1
193467,"@embly917 I stopped using Twitterific aged ago and moved to Twitterfon, but then they added ads too ",0
143526,Everyone fucking bailed on me this weekend  so now I'm free up.  Guess I'll just play WoW.,0
147726,@quackadoodle @TammyM5 Awww I'm not special   But one person with same name and icon + 2 diff accounts followed me.  BLOCK!,0
61906,"@Dannymcfly JUST SAY &quot;HI&quot; DANNY, I WONT GIVE UP  ONE HI",0
130667,"Cough getting worse after breif reprise, currently struggling to breathe wishing I had an O2 mask and lots of morphine  nn",0
132958,Doing English essay. Not cool ,1
54362,@ForestryOK the pine tree you gave me @ the State Capitol is dead ,0
160368,Stress for math is over! But my eye still hurts ,0
1341,me and scarlet did a bad thing this afternoon  may the dog spirit rest in peace.,0
192284,Father keeps taking pics of me driving coz of funny expressions I make ,0
142071,@WjSalls You are welcome!  Thanks for the mention!  ,1
521,@boknowsshoes  guess I'll make it myself.... lol...,0
109193,Yes.  It's decided.  Xander and I are having a Pyjama Day and going to do absolutely bugger all today!  Yayness!  ,1
95459,Season finale of the hills tonight!! Lauren won't be coming back...  boo!!!,0
208392,Paging Kuya JM. I Love Brian McKnight's Song &quot;HOME&quot; ,1
97491,wishing the rain would go away for just a day..... ,0
172519,Still haven't found my cat Marvin ,0
50963,@2uisKey bc I got finals 2 study for ,0
194449,@Bass_ something about grease there thing lol ,1
134242,yummy indian food for lunch today from Kumar's ,1
127480,"i do not like the black twitter, how tweetist of me ",0
78084,@Ilovepancakes @indygrrrl  are you two in the same house?? ,1
5547,How'd you all like wembley?!? JB + McFly = my favorite bands together = heaven!! Best concert ever ,1
177184,@michaelocc Wow! Awesome he can intuit that already. I found doing outside activities helpful in not getting stuck to the giftie label. ,1
85679,@JJaneBB Cheers loveyduck  two in two days finished... I is on a roll innit?,1
86414,@joeboyfresh old fob is the bomb ,1
205316,Having a cold + 37 weeks pregnant = totally sucks! ,0
89605,"For anyone who hasn't seen UP yet , go see it, once again Pixar amazes everyone with a fantastic movie, its a must see ",1
113235,"RIP Farah Fawcett, owner of the most fabulous hair-do in tinsel town ",0
193882,"Goodmorning world, for the first time a long weekend of 4 days because op wokring parttime.  I love it!",1
92974, why cant you see that i am upset and hurt right now!!!!!!!!    I need a friend who carez,0
148981,@officialnjonas http://twitpic.com/5cuih - nice pic  is nice that you are in south america now ,1
133901,@MetricBand Just checked your tour dates.  No Southeastern US.  ,0
38758,@PPCPROZ That's just prophetic and funny ,1
70929,Allergies go away  you make me cry!,0
57570,"Thanks a lot, New Moon &amp; Dead Rising. Now I can't stop dreaming about Vampire Zombies. Zompires.  Twas super scary. No more, yeah?",0
59672,is so tired. IM sad though we lost in the championships! ,0
57405,@ceejaymcturk I know  It has ruined my night!,0
47475,@Shontelle_Layne HELLO! long time no see! ,1
174274,Sushi till lunch ,1
3962,"@Gretchen_T kind of all the things that make your life better (restaurants, musicians, stylists) but are really going to save your life! ",1
111162,@caseyore oh yikes! I know what that means for me then! ,1
139628,"@phillaone ÃÂ¢ÃÂ°ÃÂº, ÃÂ½ÃÆ ÃÂ¸ ÃÂºÃÂ°ÃÂº ÃâÃÂµÃÂ±ÃÂµ ÃÂ½ÃÂ°Ãâ¡ÃÂµÃâ¬ÃâÃÂ°ÃÂ½ÃÂ¸ÃÂµ? ",1
176022,"sleepy, but cant fall ",0
44580,@iblogbetter I got mosbied a few weeks ago. it's awkward city ,0
190795,"http://twitpic.com/4wukz - At Covershots, Kelana Jaya, for Carter &amp; Nicole's wedding ",1
33679,Off to work. @dsabecky will be here when I get home. ,1
108882,"now where r u stay? i only want 2 know the name of country.ufff i'm hungry b cuz of u!hey, lets share food 2gether ",1
173063,Web developer is not compatible with Mozilla Firefox 3.5 too bad  run on Flock http://bit.ly/eJgmx,0
109485,Working early mornings sucks ,0
137487,"@TheRealVee I find that its pretty speedy if you restore to the latest one... anything prior to that, it takes bloody forever ",0
161321,"http://ping.fm/p/EiCjm - I love that I have kids. Cheap child labor, LOL!  good day to wash   car.",1
65122,opened a joint savings and checking with @markmatley today ,1
206216,I ate till it hurt last night ,1
173360,@RunMichael students looks for help everywhere... Especially Christian University students ,1
37782,I love Camp Eisner.  I miss you guys.  Can't wait until the summer ,1
127355,Hey..! New record.  it's 4 in the morning and I STILL haven't fallen asleep!! ,1
171038,@pseudosophical YAY YOU! So proud of you!  and I'm not even being sarcastic. Even though you told me to shut the fuck up.,1
196277,not in the mood to play soccer tonight.. it's sooo cold and rainy! ,0
87439,"@planker1 @wsbsteven I'll be heading up there tomorrow I guess, I could use all the money I can get.. single income suxors ",0
46778,@inckognito looks quite poetic  Thank you ,1
145952,I just had two people stop following me ,0
93021,I need new hiphop and RnB tracks. Any suggestions? ,1
119069,Sitting outside enjoying the SUN!! ,1
93273,"@Enamoredsoul Kiss kiss, honey -- you're too kind. But you do have the loveliest spirit.  Always positive and compassionate. ",1
138845,"@redvers yes you are the only one, thats so sad ",0
180717,@Kali_roll I said come here please! And u never came! On twitter I said it ,0
39526,The names Leah Clearwater ,1
88837,@crosshaire Thanks for the info! I'll check it out and let you know how it turns out!  ,1
7341,doing this work  ... need a snack break.,0
153654,"Going to sleep.Tomorrow the routine again, buu ",0
8424,@melapoo I kind of know what you mean. There aren't enough hours in the day. ,0
128106,is boreddddddd..of course..thats summer for ya ,1
171426,@_elphaba i haven't seen Control yet ,0
178570,"@xitara i wish we were in a fanfiction  it could be &quot;with me&quot;, do you like this one?",0
47602,@bettykitten Ohhh im happy to waste it.... I like the rain and people waste rainy days so this is my own rebellion ,1
211414,@donniewahlberg b careful out there with that rain! ,0
110020,@tccrt3r http://twitpic.com/6qc9q - haha i love this ,1
190134,@JoeJGirl2009  good. lolz,1
42569,"@litherland SVA posted su courses, incl. &quot;Elements of Communication Design&quot; w by Nicholas Felton http://tinyurl.com/qybyvm so much $$ ",0
35526,Son's gluten free birthday cake done.  http://twitpic.com/4jbwy,1
130071,"@KSwissInc they're half a size too small (tried them today) and i need them for a trip on monday, no one is answering at customer service ",0
99189,"@NikkiHadder LOL well thanks Ms. H, I appreciate it ",1
184338,@mcflyharry bummer ,0
44556,"@Documentally (laughs) Nah, just a lot of old dearies from nursing homes ",1
13462,@hoviski i miss you  rofl,0
40020,"stepped in dog poop, how unfortunate ",0
7778,wow 2 tests already  ,0
188268,@heartrushh I don't sleep very much. ,0
94656,Ugh migrane and i have to drive a half hour home ,0
60672,@stevieP757 oh so u think you're grown now? LOL ,1
138295,Only if there was really love like that out in this world... Maybe it would be a better place ,1
126140,"@inistephanie Hate to say I told you so, but I told you so! ",1
101854,is being freaked out by Frito... he sounds like he can't breathe ,0
102958,is golfing with daddy.  and I'm doing good ,1
41745,"There's an episode of Are You Being Served on tonight at 7 o clock on bb2, that's a rarity! ",1
163088,@Dannymcfly duuuuude! hw are you? ,1
30271,lost my phoneee  ....,0
30393,@BPDsTallis My pockets are empty  I have 56 cents left. lol.,0
1611,"I love Verizon Fio's I'm addicted to watching movies now. Currently watching: Stardust, then Nanny Diaries. just finished project  A+",1
11914,@teapartyfortwo hahah I know. shut up. WHAT HAPPENED!? ,0
103348,@deannaurie http://www.peta2.com/outthere/OutthereSexiestVegetarian2009.asp You should vote for Chislett! I am so excited for him. ,1
164990,@msginnyo Stop.  You always love me.  Even when I blow up your phone with Tweets!  ,1
70866,"@TakeoRey I think you just access it through Spotlight. I saw it earlier and it showed multiple game times, but I'm not a Gold member. ",0
44460,Just googled sun poisoning-pretty sure I have it. Seriously fried from the church VBS carnival today. Hurt too bad to go to bed. ,0
161982,@kellymoore09 Thanks. I'll bring still dessert though.  I gotta make a small contribution ,1
177407,OHAI. I'm naked. Again.  http://tinyurl.com/mb7rqf,1
122219,"@chickmcgee1 The Nut Roll vs Payday bit was hilarious, true comic genius!  It made me want a PayDay at work but the machine was empty! ",0
170514,Work in an hour...  but Sammy will Be There To Entertain Me!,0
40736, This hurts Jess...so bad.,0
108191,he now has a micro site  http://gymkhana.dcshoes.com/#/videos/  (see him run over the segway guy) ,1
65163,the hard thing is looking for a network to pick it up  i need love cant wait to move to LA IN DECEMBER,0
132028,I haven't had a fever in a long time. I really hate being sick ,0
198702,"just decided I am going to Cedar Point on Tuesday...so excited! This summer is going to be amazing, we have so much cool stuff planned ",1
73356,Bella is eating a bone  http://apps.facebook.com/dogbook/profile/view/6907583,1
207969,@KaylaM81 thanks for clicking the 'follow' button ,1
196795,@RachelRoth dope. we're heading to the @do512 bbq pre party. then #del at emo's! stoked. ,1
205370,ok guys time for bed...will have mt phone with me if you wanna text this weekend..I'll be camping so no refreshing for me   ,0
202483,"Sleeep..last full day of school.,then finals began. ",0
6130,EA's Upcoming iPhone 'Command &amp; Conquer: Red Alert&quot;http://bit.ly/Q7ibP - run that on your Pre! ,1
117413,"&quot;So I drive home alone, as I turn out the light I put his picture down and maybe get some sleep tonight&quot; rough night  @taylorswift13",0
29490,Oh and my mommy is leaving to Nevada for 2 days  I'm gonna miss her,0
25628,"http://twitpic.com/6752q - there are 3 black boys, 2 calico girls, 1 orange girl &amp; one white/orange girl. grey onez my new lil girl ",1
179560,@projectedtwin http://twitpic.com/6qj3f - Aww he's cute  I like snakes,1
63127,Just got home. Will rest then run later  Really loving the weather!,1
196305,@khanserai maybe they &quot;know&quot; that women will be better drivers ,1
133699,Got called into work.  ,0
115338,http://twitpic.com/7oz8p - My friend Sierra who doesnt want her pic taken and she is moving away ,0
12198,Happy birthday to my little sis abi!!! Celebrating with my family  sister is now nine! so crazy got her a taylor swift poster ,1
16950,well twits. i think i need to retire for the night. pain is worsening &amp; i have nausea  hope everyone has a fabulous night.. xoxo summer,0
6588,"home=san diego, why did the san jose weather fallow me ",0
151241,@leighboi yayz  .... i think i'd rather uni thatn work today .......,1
84719,"@samkoh @danielkong awww  thats crazy expensive! how is it in the states its selling for $299, n we get charged $879? ",0
108254,"@Caprica I too, like Kristen Bell ",1
10184,THANKSSS SOOO MUCK classicjonas  is it the jonas brothers or like fans??,1
109169,missed all new Megastructures ,0
180881,"@CarCarXD im goooood, so boringggggg. yeh we shud defo b on da beach!!  like fools we are!",0
91870,NOT SURE I LIKE IT HOW PEOPLE KEEP FOLLOWING ME WHOME I DON'T KNOW ,0
129262,@girlychic003 ouch. That sucks. ,0
7837,smile in my face and sun behind the window. what more need? ,1
172926,work!  ugh!!!!,0
127832,@wideawakewesley But I'm looking forward to Terminator  say it ain't so?,0
6572,"@marcammann yah, hope so  btw. if you want to, we could do dinner this thursday",1
23130,@MonroeOnABudget thanks for the link love yesterday by the way ,1
118082,@selenagomez your awesome ,1
9895,so much boreed in here. I wish I`m in states again. ,0
99072,on a high from last night ,1
139590,@DerekSchwab Is your AP plugged into the UPS now? ,1
163372,my stomach hurts  xD,0
47042,@angelofernandes Uhhh teach me! ,1
55552,@aileen2u2 hello smiler  got those legs sorted yet? ,1
139332,"poor bubba just cut half his mohawk off, so we shaved his head and now he says his &quot;head look ugly&quot; poor kid ",0
147668,Home alone again......YAY!!!! BUT STILL HAVE TO DO MORE CHORES.....UGH ,0
207986,http://bit.ly/u8H1X iPhone release date pushed back. Officially  Boooo,0
95878,Awesome day in Houston - a steady 35 Deg C and i'm at work!  Baseball and beers tonight though - how very American.....,0
41112,@riddick911 I'm sorry to hear that girlie  Take good care of yourself okay ?!?,0
45765,@ginny4harry eep oh noes. ,0
92250,gR says:@Miss412 yes ma'am I did ,1
71404,No more early morning flights... Sooo tired ,0
16983,@Catherine_C  http://bit.ly/anQjU ACE prize winning FAN MADE vid for best single NOT  released in 2008. Please keep retweeting.,0
65231,Humour is a rubber sword-it allows you to make a point without drawing blood.Mary Hirsch ,1
72466,So close! I had just turned over to fall asleep and I get a drunk phone call from the bf! At least he can buy me throat lozenges now! ,1
33887,One fish died...  working in office on a saturday...,0
66161,"On Facebook working on FarmTown and washing clothes. Yes, I felt the need to type out exactly what I'm  doing because I'm so important! ",1
41049,Running low on things to do in the craft room.    We're too good over here.,0
149354,"Thanks for the update Rod, going to miss the BBQ Cookoff @ Ironstone in Murphys next week    such fun last year!",0
138253,is MEGA stressed. ,0
209095,"Woah! What the bloody hell are they doing letting that woman bash the monarchy on Question Time!? Oh dear, oh very dear! ",0
24991,@thegreatgonzo That doesn't sound too bad ,1
102142,@TwilighttFreakk ahh it's all good now. i think i managed to pop everything back into place  what's up with you?,1
17873,morning world!  i think i'll get a spa massage today ,1
47536,"Washing her hair,she hates her own hair style ",0
63308,havent been out since memorial day! im ready to get out this weekend!!  let me know what going on!!,1
145738,"I'M HEADING TO THE DENTIST. OH GOD, FINALLY ",1
18898,ugh bed time ,0
161807,Good morning. almost time to head for school again  ..  let's grab some coffee first,0
52314,just waking up. didnt sleep very well last nt ,0
35871,Still pouring down ,0
77882,At a party for my friend libby's graduation. Might have to left before she gets here ,0
50454,Good morning everyone and especially  @jodi54 and @kcarpentier77 ,1
91439,"is really, really bored... I guess I will go to bed ",0
43346,Busy so far today. doing well. Cooking now. Will share about it once i'm done and settled in ,1
23073,"So far my summer is great. flew kites, went to an art show, bought a dress &amp; meet the designers of barbie. ",1
93107,"@LimJodi, @eiiraqq Thank you very much. ",1
122714,"@Savour Yes!  We have Let's Nosh which, I think, was a gift from Grandma.  He loves that and Bagel Books' I'll Take a Dozen ",1
113536,"On our way to Six Flags, I'm going to go see one of my best friends, who is in the area for a few days ",1
62249,@frandrescher and they are flying fast and furious! seems like it was just april! and now.... the hot summer months! ,0
160168,@taj456 Download link for: http://tinyurl.com/bkygvt is http://tinyurl.com/pz7os6  #fetchmp3 #music #mp3,1
32341,eyes shut . i find myself in LOVE racing the earth ,1
65378,@nsastrasasmita k. i'll try to figure it out. i'm gonna go to bed. night night  ,1
205725,hmm visene works in advance! how amazing ,1
182578,i missed my 1111 tweet ,0
15640,Mountain of ironing ,0
167203,i am so tired. just got home. and brought all my stuff with me. Not going back in the dorm.   ,0
16980,@thisisamirra im serious. yo lil bad ass. yo brian called a nigga with a broken heart. i feel bad for my big bro ,0
139088,decided to make a smoothie... i just hate that apple juice has sugar in it ,0
161557,"I'm adding my fellow PFers.  Nice to see so many of us here, too! ",1
64263,Mmmmm window's open. Evening air wafts in lovely buttery popcorn smell. Neighbours must have rented a movie.  It's making me thirsty.,1
47710,"@atomicpoet Awesome, good times! ",1
189855,@paniola1822 hmm well ya never know! i hope it's true ,1
89727,Oh my. THe kis on Jon &amp; Kate Plus 8 got so much older! ,0
141904,@linnetwoods Found you through @MrTweet. You had me @ freelance writer ,1
100420,"&quot;Rise from your grave!&quot;Ã¯Â¿Â½finalmente consegui descolar da cama! Have a nice sunday, Twitting Mateys! ",1
117633,"Sleep easy, Bleezy.  I love you",1
139289,I'm at that place I'm suppose to call work. I'm still grateful that I've got a job. &amp; I get to get out of bed later tomorrow. Thanks ,1
202230,tha nite couldnt of been better ,1
38951,Hungry and thirsty but it's too close to lunch to go for breakfast. And my last.fm library keeps crashing as soon as it's pas the advert. ,0
173557,my heart goes out to those who lost someone in air france accident... ,0
64393,@subVert Yes! Road trip!! ,1
78434,Have entertained the children now have to go to the post office.... ,1
157623,looking forward to thursday night...have not been to the HAT in ages!!! ,1
197611,what a crap! episode 6 missing ,0
63413,@Dark_Tairon depende de que mouse sea ,1
73016,@MrsSparrow We leave tomorrow night to return to the real world. ,0
203276,Sorry I've been MIA today.  I've just had the most marvelous day w/ my family &amp; actually cleaned house. Ahhhwww... Life is good.,1
83755,"Heading for a day trip to London - Ontario, that is ",1
44320,"morning  been awake since 6:30... not naturel for me, hows everyone? yay sunny again.",1
81602,"As far as I am concerned, the world can just die. CRY!!! ",0
108507,@GeoffGodsey maybe you can get our donation pages up and running? Just a thought ,1
1675,needs food again!! with lots of carbs and proteins!!!!!!!!!! ,1
12062,might have to skip footy training tonight - the day is way too full ,0
125287,"@mama2addie today here  thank you! DMed you a code, tho probably to late. Hope you have fun.",1
127251,is learning how to use twitter ,1
202001,Someone save me? ,0
166491,needs loving but mike is at work  also the logies sucks this year its because ofgretel killeen and her lesbian hair cut,0
113233,Wow no one even cares that I'm leaving. ,0
55670,morning all.. its a beautiful day here. can hardly move my neck now. reeeally f*cked it and my back up more at work last night. ,0
103737,@Hyperopia morning. Up late and still slobbing around in dressing gown ,0
99979,"@Kittymcfly  nope not yet. it's a goal in life for me tho, to meet the guys! the day will come one day :]",0
138394,@JBFutureboy no new tune up on Myspace yet? ,0
108444,is so addicted to twitter!!! hahahaha! hello everyone ,1
159981,Its sooo tragic! The blazers I want they don't have in my size  guess I'll check another pair.,0
204472,@timetraveling Me too ,1
68081,"@v2black ooh, which Belgian bands?  if it's french belgians you might need someone to translate... ahum... ;)",1
30112,movie night on saturdaaaaaaay? think the best friends boyfriends band's playing this weekend tooooo ,1
74281,noey i miss you ,0
132395,"CHUCK IS RENEWED AWWWWWWWWW,THIS NEWS MADE ME FEEL A LITTLE BETTER   @NBC   thank you so much!!!",1
31713,@absinthecity And me ,1
63227,Yay!! I'm back!!  To tweet again!,1
126955,@chrisbosh LOL Are they tryin to give Jermaine &amp; his overpaid ass BACK? No refunds!! LOL I'm only kidding. Thx 4 clearin that up 4 us ,1
17651,"eekk just killed a spider in my room, i wont be able to sleep now ",0
84226,Will be missing life from tonight ,0
91740,"dreading the day's events. no @Lopsi no @webireland and no @chunkybum3... just me, myself and I ",0
140563,"@Kitty1876 ick! I'm sorry, hope u feel better soon. Play the webinars &amp; listen as u lie in bed --it's a great way to be productive  #smtb",1
